425	3.888976	0.402272
426	3.885014	0.39904
427	3.88119	0.395726
428	3.877491	0.392323
429	3.873904	0.388827
430	3.870415	0.385236
431	3.867013	0.381547
432	3.863683	0.377758
433	3.860412	0.373871
434	3.85719	0.369886
435	3.854003	0.365805
436	3.850841	0.36163
437	3.847692	0.357365
438	3.844547	0.353014
439	3.841396	0.348582
440	3.838229	0.344074
441	3.835039	0.339496
442	3.831818	0.334855
443	3.828559	0.330156
444	3.825258	0.325408
445	3.821908	0.320616
446	3.818504	0.315789
447	3.815044	0.310933
448	3.811524	0.306055
449	3.807942	0.301164
450	3.804296	0.296265
451	3.800586	0.291367
452	3.796809	0.286474
453	3.792967	0.281595
454	3.789059	0.276736
455	3.785087	0.271901
456	3.781052	0.267098
457	3.776955	0.262331
458	3.772798	0.257605
459	3.768584	0.252926
460	3.764315	0.248297
461	3.759993	0.243722
462	3.755622	0.239206
463	3.751204	0.234751
464	3.746742	0.230361
465	3.74224	0.226038
466	3.737701	0.221785
467	3.733128	0.217605
468	3.728525	0.213498
469	3.723894	0.209466
470	3.719239	0.205512
471	3.714564	0.201635
472	3.709871	0.197838
473	3.705164	0.19412
474	3.700446	0.190483
475	3.695721	0.186926
476	3.690991	0.183449
477	3.686259	0.180054
478	3.681529	0.176739
479	3.676803	0.173504
480	3.672084	0.170349
481	3.667376	0.167274
482	3.66268	0.164278
483	3.658	0.16136
484	3.65334	0.158519
485	3.648701	0.155755
486	3.644087	0.153066
487	3.639502	0.150453
488	3.634949	0.147912
489	3.630437	0.145445
490	3.625976	0.143038
491	3.621557	0.140678
492	3.617175	0.138364
493	3.612826	0.136096
494	3.60851	0.133873
495	3.604226	0.131694
496	3.599972	0.129559
497	3.59575	0.127468
498	3.591558	0.125419
499	3.587396	0.123412
500	3.583264	0.121446
501	3.579163	0.11952
502	3.575091	0.117633
503	3.57105	0.115786
504	3.567039	0.113976
505	3.563057	0.112204
506	3.559105	0.110468
507	3.555184	0.108768
508	3.551292	0.107103
509	3.54743	0.105472
510	3.543597	0.103875
511	3.539795	0.10231
512	3.536022	0.100778
513	3.532279	0.099277
514	3.528565	0.097806
515	3.52488	0.096366
516	3.521225	0.094955
517	3.517599	0.093572
518	3.514002	0.092218
519	3.510434	0.09089
520	3.506895	0.08959
521	3.503384	0.088315
522	3.499902	0.087066
523	3.496448	0.085842
524	3.493022	0.084642
525	3.489625	0.083466
526	3.486254	0.082313
527	3.482912	0.081183
528	3.479597	0.080075
529	3.476309	0.078989
530	3.473048	0.077923
531	3.469814	0.076879
532	3.466607	0.075854
533	3.463425	0.074849
534	3.460271	0.073864
535	3.457142	0.072897
536	3.454038	0.071948
537	3.45096	0.071018
538	3.447908	0.070104
539	3.44488	0.069208
540	3.441878	0.068329
541	3.4389	0.067466
542	3.435946	0.066619
543	3.433017	0.065787
544	3.430111	0.064971
545	3.42723	0.064169
546	3.424371	0.063382
547	3.421536	0.06261
548	3.418724	0.061851
549	3.415935	0.061106
550	3.413169	0.060374
551	3.410424	0.059655
552	3.407702	0.058948
553	3.405002	0.058254
554	3.402324	0.057572
555	3.399667	0.056902
556	3.397031	0.056244
557	3.394416	0.055597
558	3.391823	0.054961
559	3.389249	0.054336
560	3.386697	0.053722
561	3.384164	0.053117
562	3.381651	0.052524
563	3.379158	0.05194
564	3.376685	0.051365
565	3.374232	0.050801
566	3.371797	0.050245
567	3.369381	0.049699
568	3.366984	0.049162
569	3.364606	0.048633
570	3.362246	0.048113
571	3.359904	0.047601
572	3.35758	0.047098
573	3.355274	0.046603
574	3.352986	0.046115
575	3.350715	0.045636
576	3.348461	0.045163
577	3.346225	0.044699
578	3.344005	0.044241
579	3.341802	0.043791
580	3.339616	0.043347
581	3.337446	0.042911
582	3.335292	0.042481
583	3.333154	0.042057
584	3.331032	0.041641
585	3.328926	0.04123
586	3.326835	0.040826
587	3.32476	0.040427
588	3.3227	0.040035
